,timestamp,euro_to_usd,chinese_yuan_to_usd,uk_pound_to_usd,japanese_yen_to_usd,swiss_franc_to_usd,brazilian_real_to_usd,indian_rupee_to_usd,russian_ruble_to_usd,south_african_rand_to_usd
35,2004-02-19,1.2724,0.120815261383818,1.8908,0.0093808630393996,0.8050881571532083,0.3414367659109533,0.0220848056537102,0.0350927677314982,0.1499250374812593
36,2004-02-20,1.2663,0.120813801768714,1.876,0.0093023255813953,0.8023106546854942,0.338971560286092,0.0220896841175171,0.0350958467574947,0.1492537313432835
37,2004-02-23,1.2576,0.120813801768714,1.8586,0.0091911764705882,0.7954183900731784,,0.0220799293442261,,0.1497005988023952
38,2004-02-24,1.2595,0.120815261383818,1.8749,0.0092038656235618,0.7998720204767238,,0.0220799293442261,0.0350962162769231,0.1501501501501501
39,2004-02-25,1.2629,0.1208167210341911,1.8925000000000003,0.0092421441774491,0.8030193527664016,,0.0220896841175171,0.0350910437129131,0.1520912547528517
40,2004-02-26,1.2444,0.1208167210341911,1.8566,0.0091827364554637,0.7889546351084812,0.3401939105290015,0.02210433244916,0.0350741818947073,0.1499250374812593
41,2004-02-27,1.2418,0.1208181807198347,1.849,0.0091743119266055,0.7852375343541421,0.3405878546371036,0.0220945647370746,0.0350685238956921,0.150375939849624
42,2004-03-01,1.2484,0.12081964044075,1.8677,0.0091533180778032,0.7909515146721506,0.3432887058015791,0.02210433244916,0.0350677860303967,
43,2004-03-02,1.2402,0.12081964044075,1.8577,0.0091717875813996,0.7822889775483064,0.3455783253274355,,0.035048243907739,0.1506024096385542
44,2004-03-03,1.2143,0.12081964044075,1.8321,0.0090744101633393,0.7674597083653109,0.3439026067817594,0.02210433244916,0.0349778764931181,0.1444043321299639
45,2004-03-04,1.2147,0.1208167210341911,1.8326,0.0090785292782569,,0.3471740036106097,0.0220750551876379,,0.1464128843338213
46,2004-03-05,1.2192,0.120815261383818,1.8193,0.0089928057553956,0.7733353955610549,0.346380325597506,0.0220701831825204,0.0349231516048934,0.1485884101040119
47,2004-03-08,1.2356,0.120815261383818,1.8529,0.0089190153407063,0.7823501799405413,0.3474393718296157,0.0220994475138121,,0.1517450682852807
48,2004-03-09,1.2361,0.120815261383818,1.8404,0.0089992800575953,0.7821666014861166,0.3478986919009184,0.02211900022119,0.0350611466397397,0.1510574018126888
49,2004-03-10,1.2299,0.120815261383818,1.8195,0.0089887640449438,0.7803355442840421,0.3478260869565217,0.02210921954455,0.0349977076501489,0.1510574018126888
50,2004-03-11,1.2256,0.120813801768714,1.8024,0.0090252707581227,0.7807620237351656,0.3462244226707752,0.0220994475138121,0.0349985650588325,0.1492537313432835
51,2004-03-12,1.2235,0.120815261383818,1.7959,0.009000900090009,0.7793017456359103,0.3433594286499107,0.0220896841175171,0.0350775037445235,0.1479289940828402
52,2004-03-15,1.2278,0.120812342188878,1.8053,0.009021199819576,0.784990972603815,0.3441748408191361,0.0220994475138121,0.0350798417197541,0.1491424310216256
53,2004-03-16,1.235,0.120812342188878,1.8165,0.0090785292782569,0.7878358150161505,0.3447681434235476,0.02210433244916,0.0350728287288554,0.1495886312640239
54,2004-03-17,1.2251,0.1208108826443086,1.8141,0.0092378752886836,0.7816163826793809,0.3449108405477183,0.0220994475138121,0.0350459101422864,
55,2004-03-18,1.2261,0.1208108826443086,1.8237,0.0093283582089552,0.7846214201647705,0.3440919413667331,0.0221141088014153,0.0350871037350222,0.1495886312640239
56,2004-03-19,1.2344,0.120813801768714,1.8334,0.0093283582089552,0.7922047056959518,0.3433240635836165,0.0221141088014153,0.0350821800066656,0.1504890895410083
57,2004-03-22,1.2353,0.120812342188878,1.8446,0.0093153237074988,0.7923930269413629,0.3449227373068432,0.0221483942414175,0.0350728287288554,
58,2004-03-23,1.2276,0.1208108826443086,1.8434,0.009368559115608,0.7920164739426581,0.3436544211141276,0.0222568439795237,0.035105580031946,0.1531393568147013
59,2004-03-24,1.2196,0.120813801768714,1.8388,0.0093703148425787,0.7881462799495587,0.343218012081274,0.0223413762287756,0.0351059497563647,0.1523229246001523
60,2004-03-25,1.2132,0.120815261383818,1.8016,0.0094295143800094,0.7815552950371238,0.3418102269619907,0.0223463687150838,0.0350903048996592,0.151285930408472
61,2004-03-26,1.2173,0.1208167210341911,1.8193,0.0094250706880301,0.7828401440425864,0.3409594599202155,0.0223563603845294,0.0351011439462812,0.1524390243902439
62,2004-03-29,1.2118,0.120815261383818,1.8165,0.0094696969696969,0.7776049766718507,0.3401129174886062,0.0226654578422484,0.0351017600022465,0.15600624024961
63,2004-03-30,1.2187,0.120815261383818,1.8258,0.0094696969696969,0.7830853563038371,0.3406342609939707,,,
64,2004-03-31,1.2224,0.1208167210341911,1.8344,0.009587727708533,0.7837604827964574,0.3423719528896193,0.0230467849734961,0.0350691388071583,0.1569858712715855
65,2004-04-01,1.232,0.1208181807198347,1.8512,0.0096126117466115,0.7908264136022144,0.3439026067817594,,0.0350847647917368,0.1574803149606299
66,2004-04-02,1.2318,0.1208181807198347,1.8469,0.0096015362457993,,0.3460686600221483,0.0228466986520447,0.0350760272891492,0.1576044129235618
67,2004-04-05,1.2058,0.1208181807198347,1.8186,0.009587727708533,0.772499034376207,,0.0228990153423402,0.0350403840426091,0.1557632398753894
68,2004-04-06,1.209,0.1208181807198347,1.8348,0.0094786729857819,0.7723200494284832,0.3467045730333183,0.0228414801279122,0.0350373147401983,
69,2004-04-07,1.2101,0.1208181807198347,1.8353,0.0094696969696969,0.7751337105650724,,0.0229568411386593,0.0350513151253435,
70,2004-04-08,1.2096,0.1208181807198347,1.838,0.0094696969696969,0.78125,0.3476447071093342,0.0229252636405318,,0.1577287066246056
71,2004-04-09,,0.1208181807198347,1.8326,0.0093896713615023,,,,,
72,2004-04-12,,0.1208167210341911,1.8361000000000005,0.0093958470356102,,0.3472945752587345,0.0229095074455899,,
73,2004-04-13,1.1975,0.1208181807198347,1.8253,0.0095057034220532,0.7724393635099644,0.3466564980760564,0.0228519195612431,,0.1559454191033138
74,2004-04-14,1.1924,0.120813801768714,1.8019,0.0093457943925233,0.7686395080707149,0.3467045730333183,,,
75,2004-04-15,1.1912,0.120815261383818,1.7798,0.0092123445416858,0.7690532953933708,0.345447008428907,0.0227790432801822,0.0349523250286609,0.1515151515151515
76,2004-04-16,1.1932,0.1208181807198347,1.7876000000000003,0.0092038656235618,,0.3441629955947136,0.0227842333105491,0.0349377932591021,0.1531393568147013
77,2004-04-19,1.2044,0.12081964044075,1.8093,0.0092635479388605,0.7777259293824855,0.343112026076514,0.0227998176014591,0.0348805167897367,0.1549186676994577
78,2004-04-20,1.1926,0.12081964044075,1.7951999999999997,0.0092421441774491,0.7680491551459293,0.3437252947444402,0.0227272727272727,0.0347630204893242,0.1531393568147013
79,2004-04-21,1.1836,0.1208181807198347,1.7679,0.0091827364554637,0.7600516835144789,,0.0227272727272727,0.0345737232788336,0.1499250374812593
80,2004-04-22,1.1873,0.1208167210341911,1.7653000000000003,0.0091424392027793,0.7631840036632832,0.3427239701144698,0.0227066303360581,0.0345065562456866,0.1464128843338213
81,2004-04-23,1.1885,0.1208181807198347,1.7773,0.0091365920511649,0.762369444232675,0.3413318769839915,0.0226449275362318,0.0345219231472946,0.1485884101040119
82,2004-04-26,1.1851,0.12081964044075,1.7834,0.0091743119266055,0.7604562737642586,0.342876735813475,,0.0344435642200254,0.1481481481481481
83,2004-04-27,1.1887,0.12081964044075,1.7891,0.0092123445416858,0.7672830507174098,0.3439144340887987,0.0226346763241285,0.0346380325597506,
84,2004-04-28,1.1907,0.12081964044075,1.7852,0.0091575091575091,0.7680491551459293,0.3430178712310912,0.0226346763241285,0.0346457129394808,0.1472754050073637
85,2004-04-29,1.1826,0.1208181807198347,1.7584,,0.7642338555598013,0.3409827121764926,0.022517451024544,0.0346219627883143,0.1443001443001443
86,2004-04-30,1.1947,0.120815261383818,1.7732,0.0090744101633393,0.7711289327575571,0.3388222538456326,0.0225377507324769,0.0345289559824869,0.1458789204959883
87,2004-05-03,1.1953,0.120815261383818,1.7723,,0.7701786814540974,0.339685451272122,0.022237046920169,,0.1445086705202312
88,2004-05-04,1.2061,0.120815261383818,1.7873,,0.7770007770007771,0.3382835492709989,,,0.1446131597975415
89,2004-05-05,1.2126,,1.7935,,0.7854225573358466,0.3368364322285098,0.0223413762287756,,0.1473839351510685
90,2004-05-06,1.2116,0.120815261383818,1.7935,0.0091894872266127,0.7826563356030367,0.3377465549851391,0.0223763705526963,0.0346344335538392,0.1463057790782735
91,2004-05-07,1.2073,0.120815261383818,1.7955,0.0090538705296514,0.7788768595685022,0.3345488608611288,0.0223663609930664,0.0345387351915172,0.1457725947521865
92,2004-05-10,1.1843,0.1208181807198347,1.7712,0.0088809946714031,0.7669888019634913,0.3279118572927597,0.0222469410456062,,0.1401541695865452
93,2004-05-11,1.1804,0.120812342188878,1.7549,0.0088105726872246,0.7662835249042146,0.3200921865497263,0.0220555800617556,,0.1431639226914817
94,2004-05-12,1.1857,0.120812342188878,1.7706,0.0088770528184642,0.7689350249903883,,0.0220167327168648,0.0344131017561005,0.1461988304093567
95,2004-05-13,1.1823,0.120813801768714,1.7641,0.0087719298245614,0.7693491306354824,0.3204820049354229,0.0221631205673758,0.0343912068562309,0.1434720229555236
96,2004-05-14,1.1802,0.120813801768714,1.7496999999999998,0.0087412587412587,0.7662248103593595,0.3197851044098366,0.0220070422535211,0.0344016182521225,
97,2004-05-17,1.2023,0.120813801768714,1.7678,0.0087950747581354,0.7825950853028643,0.3228514237747789,0.0217580504786771,0.0344309934030216,0.1478196600147819
98,2004-05-18,1.1983,0.120815261383818,1.7644,0.0087489063867016,0.7809449433814917,0.3203895937459951,0.0219973603167619,0.0344847801422842,0.1474926253687315
99,2004-05-19,1.1989,0.1208181807198347,1.7822,0.0088300220750551,0.7793017456359103,0.3209139629665287,0.0220799293442261,0.0344847801422842,0.1484780994803266
100,2004-05-20,1.1922,0.120815261383818,1.7719,0.0088300220750551,,0.3220508196193359,0.0220994475138121,0.0344941773828577,0.1472754050073637
101,2004-05-21,1.2031,0.120815261383818,1.7928000000000002,0.0088691796008869,0.7845598619174643,0.3144159723313944,0.0220604456210015,0.0344941773828577,0.1483679525222551
102,2004-05-24,1.1968,0.120815261383818,1.7896999999999998,0.0088888888888888,0.7783312577833126,0.3120806416377992,0.0220409962530306,0.034492749624029,0.1379310344827586
103,2004-05-25,1.2063,0.1208181807198347,1.8054,0.0088456435205661,0.7852991989948169,0.3145643284051588,0.0220458553791887,0.034492749624029,0.1509433962264151
104,2004-05-26,1.2106,0.1208181807198347,1.8176,0.0089485458612975,0.7877116975187081,0.3167764825139381,0.0220555800617556,0.0345109624072086,0.1516300227445034
105,2004-05-27,1.2165,0.12081964044075,1.8264,0.0089766606822262,0.7920792079207921,0.3168367023636018,0.022002200220022,0.0345045321703005,0.1520912547528517
106,2004-05-28,1.2246,0.1208181807198347,1.8347,0.0090497737556561,0.800768737988469,0.3172991496382789,0.0220312844238819,0.0345006037605658,0.1533742331288343
107,2004-05-31,,,,,,,,,
108,2004-06-01,1.2231,0.1208211001969384,1.8376,0.0091116173120728,,,0.022002200220022,0.0344764577508248,0.15527950310559
109,2004-06-02,1.2276,0.1208211001969384,1.8455,0.0090252707581227,,0.3168668208751861,0.0220167327168648,0.0344221044986248,0.1555209953343701
110,2004-06-03,1.2226,0.12081964044075,1.8369,0.00903342366757,0.8,0.3195500734965169,0.0220701831825204,0.0343809199646564,0.1545595054095827
111,2004-06-04,1.2203,0.1208211001969384,1.8375,0.009003331232556,0.7989134776703682,0.3181167488468268,0.0221287895552113,0.034404695552849,0.15527950310559
112,2004-06-07,1.2319,0.1208211001969384,1.8397,0.0090785292782569,0.8084074373484236,0.3192134580393909,0.0221926320461606,0.0344416661500416,0.1544401544401544
113,2004-06-08,1.2294,0.1208211001969384,1.8422,0.0091157702825888,0.8095199546668825,0.321429719391855,0.0221778664892437,0.0344567378428014,0.1536098310291858
114,2004-06-09,1.2157,0.1208211001969384,1.8349,0.0091407678244972,0.8022462896109106,0.3210582078530837,0.0222321031569586,0.0344427337886662,
115,2004-06-10,,0.12081964044075,1.829,0.0090950432014552,0.7963685593692761,,0.0221877080097625,0.0344324160537696,
116,2004-06-11,1.2006,,1.8185,0.009090909090909,0.795671546785487,0.3209448616727646,0.0221778664892437,0.0344486663198834,0.1531393568147013
117,2004-06-14,1.2001,0.120822559988401,1.8089,0.0090171325518485,0.7930843048616069,0.3185322036057845,0.0220945647370746,,0.15220700152207
118,2004-06-15,1.2051,0.120822559988401,1.8148,0.0090195724722648,,0.3209448616727646,0.0220848056537102,0.0344589937973811,
119,2004-06-16,1.2058,0.120822559988401,1.8257000000000003,0.0091365920511649,0.791514959632737,0.3187555782226189,0.0220312844238819,0.0344591125400156,
120,2004-06-17,1.2045,0.120822559988401,1.8369,0.0090867787369377,0.7954183900731784,0.3187555782226189,0.0219587176108915,0.0344483103103792,0.1544401544401544
121,2004-06-18,1.2042,0.120822559988401,1.8333,0.0091324200913242,0.7961149590000797,0.3197748784855461,0.0219154065307911,0.0344522268196804,0.1545595054095827
122,2004-06-21,1.2112,0.120822559988401,1.8351,0.0092165898617511,0.800768737988469,0.3186743148502231,0.0218245307725883,0.0344625564324361,0.1569858712715855
123,2004-06-22,1.2091,0.120822559988401,1.8189,0.009208103130755,0.7980845969672786,0.3195909236177692,0.0216450216450216,0.0344582813587589,0.1586042823156225
124,2004-06-23,1.2087,0.1208211001969384,1.8153,0.0091954022988505,0.7955449482895784,0.3191523314077809,0.0217108119843682,0.0344538886381411,0.1592356687898089
125,2004-06-24,1.2122,0.120822559988401,1.8123,0.0092378752886836,0.8006405124099278,0.32,0.0218197687104516,0.0344568565698888,0.1582278481012658
126,2004-06-25,1.2138,0.1208211001969384,1.8225,0.0093153237074988,0.801153661272232,0.3223518793114564,0.0217864923747276,0.0344523455156827,0.1579778830963665
127,2004-06-28,1.2208,0.120822559988401,1.8277,0.0092721372276309,0.79923273657289,0.3216675244467318,0.0218150087260034,0.0344540073455943,0.160513643659711
128,2004-06-29,1.2169,0.120822559988401,1.8206,0.0092336103416435,0.7952286282306162,0.3201126796632415,0.0217580504786771,0.0344502091127693,0.16116035455278
129,2004-06-30,1.2155,0.120822559988401,1.8117000000000003,0.0092267946115519,0.7975753708725475,0.3207698476343223,0.0217485863418877,0.0344268446764048,0.1594896331738437
130,2004-07-01,1.2168,0.1208211001969384,1.8175,0.0092464170134073,,0.3218849583158979,0.021795989537925,0.0344366847114894,0.1618122977346278
131,2004-07-02,1.2148,0.120822559988401,1.8174,0.0091701054562127,0.79923273657289,0.3253196265330687,0.0217580504786771,0.0344341945325385,0.1598721023181455
132,2004-07-05,1.2288,,1.8325,0.0092038656235618,0.8095854922279793,0.3279333639404473,0.0218579234972677,,0.1627339300244101
133,2004-07-06,1.2309,0.12081964044075,1.8354,0.0091491308325709,0.8086035416835127,0.3299458888742246,0.0217485863418877,0.0344350245521725,0.1619433198380566
134,2004-07-07,1.2357,0.12081964044075,1.8524,0.0091954022988505,0.8143322475570033,0.3288391976323578,0.0217627856365614,0.0344069446977177,0.1620745542949757
135,2004-07-08,1.2348,0.1208181807198347,1.8491,0.0091911764705882,0.8136696501220504,0.3293916136895155,0.0218674830527006,0.0343620176002254,0.1644736842105263
136,2004-07-09,1.2372,0.1208181807198347,1.8518,0.0092250922509225,0.8165264962848046,0.328223980043982,0.0218531468531468,0.0343524562006183,0.1646090534979424
137,2004-07-12,1.2397,0.12081964044075,1.8632,0.0092678405931417,0.8174609662388621,0.3287202919036192,0.0219106047326906,0.0343250998860406,0.1646090534979424
138,2004-07-13,1.2372,0.12081964044075,1.8586,0.0091996320147194,0.8123476848090982,0.3293482198728715,0.0218245307725883,0.03433499972532,0.1646090534979424
139,2004-07-14,1.2381,0.1208211001969384,1.857,0.0091633831210482,0.8112273870365864,0.3288175720110483,0.021767522855899,0.034359892384817,0.1636661211129296
140,2004-07-15,1.2374,0.1208211001969384,1.8503000000000005,0.0091449474165523,0.8092579104960751,0.3302946228035407,0.0216684723726977,0.0343914434088798,0.1642036124794745
141,2004-07-16,1.2353,0.120822559988401,1.8557,0.0091240875912408,0.8082114281095935,0.3310490945807263,0.0216590859865713,0.0343751289067334,0.165837479270315
142,2004-07-19,1.2412,0.120822559988401,1.8693,,0.8124796880077999,0.3331889514543698,0.0217627856365614,0.0343873042072866,0.1697792869269949
143,2004-07-20,1.2385,0.1208211001969384,1.8582,0.0092165898617511,0.8094544277157195,0.3341017673983495,0.0217108119843682,0.0343861217612571,0.1677852348993288
144,2004-07-21,1.2296,0.120822559988401,1.841,0.0092123445416858,0.8005764150188135,0.3329670695568208,0.0216966804078975,0.0343782014700118,0.1663893510815308
145,2004-07-22,1.2268,0.120822559988401,1.841,0.0091074681238615,0.8001920460910619,0.330698766493601,0.0216543958423559,0.0343771378282587,0.1648804616652926
146,2004-07-23,1.2191,0.120822559988401,1.8337,0.0091116173120728,0.795924864692773,0.3291205897840968,0.0216356555603634,0.034384348244679,0.1615508885298869
147,2004-07-26,1.2163,0.1208211001969384,1.8397,0.0091199270405836,0.7931472081218275,0.3283317463965591,0.0216122757726388,0.0343727657702249,0.1620745542949757
148,2004-07-27,1.2168,0.1208211001969384,1.8417,0.0091008372770294,0.7921419518377694,0.3271716015049893,0.0216122757726388,0.0343841117896242,0.1601281024819855
149,2004-07-28,1.2034,0.12081964044075,1.8177,0.009009009009009,0.7824113919098662,0.3261365860022177,0.0215936082919455,0.0343795015659863,0.1587301587301587
150,2004-07-29,1.2026,0.1208181807198347,1.813,0.0089565606806986,0.7817385866166354,,0.0215377988369588,0.0343771378282587,
151,2004-07-30,1.2039,0.1208181807198347,1.816,0.008922198429693,0.7823501799405413,,0.0215285252960172,0.0343620176002254,0.1601281024819855
152,2004-08-02,1.2055,0.1208167210341911,1.8297,0.0089887640449438,0.7865963973884998,0.3304692663582287,0.0215703192407247,0.0343165010895489,0.160901045856798
153,2004-08-03,1.2022,0.1208167210341911,1.8183,0.0090432266232591,0.7808229874287499,,0.0215982721382289,0.0342666424515726,0.1581027667984189
154,2004-08-04,1.1983,0.1208167210341911,1.8188,0.0089887640449438,0.7801529099703541,0.3274179817955602,0.0215656674574078,0.0342742764700237,0.1592356687898089
155,2004-08-05,1.2042,0.1208181807198347,1.8242,0.0089928057553956,0.7840677434530343,0.3271073893559255,0.0215842866393265,0.0342746288914556,0.160513643659711
156,2004-08-06,1.2064,0.1208181807198347,1.8216000000000003,0.0089581653677326,0.7832080200501254,,0.0215377988369588,0.0342574861171537,
157,2004-08-09,1.2247,0.1208181807198347,1.841,0.0090711175616835,0.7961783439490446,,0.0215610176800344,0.034189086159916,
158,2004-08-10,1.2279,0.1208167210341911,1.8363,0.0090456806874717,0.7976389885937625,,0.0215238915195867,0.0342019488270441,0.1633986928104575
159,2004-08-11,1.2233,0.1208181807198347,1.8274,0.0089863407620416,0.7929585282689715,,0.0215703192407247,0.0341858135710842,0.1616814874696847
160,2004-08-12,1.2256,0.1208181807198347,1.8315,0.0090399566082082,0.7965588657001752,,0.0216169476869865,0.0341576718130892,0.1607717041800643
161,2004-08-13,1.2219,0.12081964044075,1.8194,0.0089525514771709,0.7948493760432398,,0.0216169476869865,0.0341788029899616,
162,2004-08-16,1.2337,0.12081964044075,1.8427,0.009039139473922,0.8047642040882022,,0.0215889464594127,0.0342197386296363,0.1542020046260601
163,2004-08-17,1.2338,0.1208211001969384,1.8368,0.0090538705296514,0.8026970621287526,,0.0215470803706097,0.0342287576330129,0.1531393568147013
164,2004-08-18,1.2331,0.1208211001969384,1.8268,0.0090950432014552,0.8027614995584812,,0.0215563699073076,0.0342259460051475,0.1534919416730621
165,2004-08-19,1.2359,0.12081964044075,1.8279000000000003,0.0091324200913242,0.8048289738430584,0.3342916360232666,0.0215749730312837,0.0342085008124518,0.1532567049808429
166,2004-08-20,1.2293,0.1208211001969384,1.8255,0.0091617040769583,0.8014747134727899,0.3357394661742487,,0.0342232519618479,0.1520912547528517
167,2004-08-23,1.225,0.1208211001969384,1.8172,0.0091575091575091,0.7957981855801369,0.3363153292527073,0.0216216216216216,0.0342257117236752,0.1504890895410083
168,2004-08-24,1.2139,0.1208211001969384,1.8053,0.0090950432014552,0.7869058860560277,0.3369385760975774,0.0216029379995679,0.034222197886437,0.1497005988023952
169,2004-08-25,1.2081,0.120822559988401,1.7969000000000002,0.0091324200913242,0.7853608733212911,,0.0215842866393265,0.0342202070322525,0.1494768310911808
170,2004-08-26,1.21,0.120822559988401,1.7955,0.0090843023255813,0.7840062720501764,,0.0215749730312837,0.0342200899303963,
171,2004-08-27,1.2085,0.1208211001969384,1.8013,0.0091575091575091,0.7851142341210646,0.3386042731859276,0.0215936082919455,,0.150375939849624
172,2004-08-30,1.2047,0.1208211001969384,1.7927,0.0090702947845804,0.781372089388967,0.3382606636674221,0.0215796288303841,0.0341942300656187,0.1494768310911808
173,2004-08-31,1.2111,0.120822559988401,1.7929,0.0091199270405836,0.7855459544383347,,0.0215796288303841,0.0341774012187661,0.1497005988023952
174,2004-09-01,1.2168,0.120822559988401,1.7986,0.0091558322651529,0.7912644405760405,,0.0215842866393265,0.0341819573956083,0.1508295625942684
175,2004-09-02,1.2172,0.1208211001969384,1.7926,0.0091324200913242,0.7930843048616069,,0.0215749730312837,0.0342088518825131,0.1533742331288343
176,2004-09-03,1.2175,0.1208211001969384,1.7895000000000003,0.0091257528746121,0.7934618741569468,0.3406806799986373,0.0215889464594127,0.0342106073409121,0.1516300227445034
177,2004-09-06,1.2071,,1.7805,0.0090661831368993,0.7870916961826053,0.3415183907653427,0.0215889464594127,0.0342251260340266,0.1507159005275056
178,2004-09-07,1.2079,0.1208211001969384,1.7758999999999998,0.0091157702825888,,,0.0215656674574078,0.0342246574967401,0.1507159005275056
179,2004-09-08,1.2039,0.1208211001969384,1.7748000000000002,0.0091382619025861,0.7838833581563063,0.3432415734193725,0.0215796288303841,,0.1495886312640239
180,2004-09-09,1.2191,0.12081964044075,1.7836000000000003,0.0091324200913242,0.7917656373713381,0.3447562573260705,0.0215982721382289,0.0342262974333699,0.1502629601803155
181,2004-09-10,1.2219,0.120822559988401,1.7874000000000003,0.0090826521344232,0.7929585282689715,0.3445899379738111,0.0216122757726388,0.0342271174606217,0.1497005988023952
